"","PAU89988T_6h","PAU89988T_24h","PATU8902_6h","PATU8902_24h","AveExpr","F","P.Value","adj.P.Val"
"IL17RD",-0.0664675699633697,0.0583677316729445,0.0823998700991866,0.17260322732322,2.92814862498521,1.01904849405936,0.427300149052862,0.612458354560792
"SYNJ2",0.0665043932835072,0.0183958797779944,0.069098565192963,0.129744568571417,5.01267171839297,1.01891729869635,0.427362293841466,0.612458354560792
"PABPC1",0.118411329322285,0.0440825423424425,-0.0954640827193476,-0.12677926555889,11.557949076264,1.01887872587357,0.427380566633914,0.612458354560792
"HDAC6",-0.085142741609312,0.0365768545000722,0.0450924413666063,-0.0594797755439047,3.49806504179387,1.01816105390027,0.427720673571436,0.612739141147498
"ZBTB11",0.0368314663787803,0.0229877573936159,-0.0183270807052889,0.195167961250634,4.88781544364715,1.01814931177458,0.427726240252031,0.612739141147498
"ALDH1A1",-0.321389939465887,-0.282494996291419,0.350077398259269,0.41923031521239,0.689239885356859,1.01808410272454,0.427757155614126,0.612739141147498
"LMF2",0.033315958329033,0.110422084030302,0.209847186503381,0.0442941678262381,2.83430323858998,1.0180790308438,0.427759560258844,0.612739141147498
"FLNB",-0.0128731094201919,0.00938125314323113,0.0523654226164334,-0.0989012394095186,7.37412134681552,1.01756718194893,0.428002297872208,0.613021262966516
"LOC100289561",0.314187980381614,0.212409746947164,-0.0175997043636222,0.371713076123051,1.48643656987122,1.0174187790452,0.428072699475362,0.613056516555314
"IL6R",-0.153495388052625,-0.00762630884638293,0.112908159863431,0.0838597481642198,2.49174625562531,1.01715949108249,0.428195729732236,0.613167125709616
"SLC4A8",-0.0423798307251917,-0.189497642773015,0.239252189236694,0.414513462023646,0.855655393842509,1.01689172713283,0.428322815603848,0.613283518139228
"ZNF860",0.253612728287287,0.332198590166203,0.221312351953682,0.412354787869368,2.13295442097825,1.01677160163705,0.4283798406202,0.613299581486725
"OGFOD2",-0.299525419515554,-0.296807207032974,0.140159928064184,0.200247331719692,2.06693707726234,1.01626690680945,0.428619500908408,0.613577087315586
"LOC729987",-0.0588531585135893,-0.000382190175276804,0.334775755037134,0.491724902866906,0.775899043424366,1.0160348843375,0.428729720493144,0.613641219848908
"NRP2",0.0805541286574503,0.0874617417522208,0.192802117845337,0.307440515159373,4.54595627343405,1.01595110994704,0.428769522888967,0.613641219848908
"MEIS1",-0.278327729897517,-0.208972020108341,0.234873515654372,0.269347989961382,1.44193704550418,1.01588318709062,0.428801796467726,0.613641219848908
"GMPPA",-0.00776577819429347,-0.0336249373546313,0.195825864460534,-0.0543147519139309,4.20539984503674,1.01575746126728,0.428861540992751,0.613661127749486
"BAIAP2",-0.100821088426375,-0.0853394202590509,0.169459756792703,-0.0261116814866806,4.28569440097596,1.01540918311778,0.429027081287864,0.613698817879302
"SNORD9",2.71002473830764,0.618705739707094,0.34355743905929,-4.45361778799421,1.88886868482226,1.0153993844947,0.429031739518704,0.613698817879302
"MISP",-0.113223528783229,-0.12614842817485,0.226262527895127,0.0946709758766304,3.83508141052464,1.0153949970451,0.429033825311693,0.613698817879302
"ARID1B",0.0755443334671675,0.093595371048802,0.100690110759098,0.01699747025188,4.33849287207882,1.01531632996771,0.429071225197412,0.613698817879302
"FKRP",0.0430888475446904,-0.0225092057697771,0.1860164114777,-0.0050546273762393,2.65541813981002,1.01504948555968,0.42919811042467,0.613782566687623
"SHMT1",-0.0896341051418439,-0.101425756931476,0.0307010774144221,-0.0716017498770807,5.85495472226376,1.01500038144591,0.42922146328301,0.613782566687623
"TMC8",-0.140406777112727,-0.10763473497509,0.349448625454659,0.405267564712384,0.708257394534367,1.01478361802686,0.429324565118589,0.613824935074057
"CLNS1A",-0.0644249921506734,-0.0981555838523693,-0.0662416210932317,-0.0384600594124898,8.77438986368101,1.01467123631298,0.429378027481155,0.613824935074057
"CHD1L",-0.0399698784752811,-0.0999568190344435,-0.000956061429245203,-0.0764265611037569,6.26798645381397,1.01464895452357,0.429388628120369,0.613824935074057
"SNHG21",0.0205211787546338,-0.269556686645537,0.295251392941462,0.129275111182403,2.79239931998514,1.01446068428983,0.429478207852975,0.613831705930979
"LOC389602",0.161168566610849,0.253531466740179,0.287227094467893,0.365729302551469,0.992954964827244,1.01436159936384,0.429525359689813,0.613831705930979
"SERPINI1",0.115148824088892,0.249010315293353,0.153245943966977,0.116754127994404,2.68201710820123,1.01423808941836,0.429584141329714,0.613831705930979
"SLC16A10",-0.110006729850939,-0.0511130770923501,0.131053903393906,0.355893923099088,1.14723588739563,1.01414943181069,0.4296263403367,0.613831705930979
"GPATCH3",0.081933996631153,-0.0373418078515595,-0.117458521816044,0.0301411620987477,3.45377039849929,1.01395143711706,0.429720594932302,0.613831705930979
"FAM86JP",-0.279609775341959,-0.0456265136954368,0.210413106759207,0.0802476215528429,2.3710830869257,1.01386191716799,0.429763216728987,0.613831705930979
"SLC39A10",0.0714997956468988,0.0952511920157937,-0.0471791094100968,0.173726500367458,4.81847284051623,1.01377215569893,0.429805957379172,0.613831705930979
"PMS2CL",0.240723991429397,0.163262468167932,-0.189977045850807,-0.0153374463251121,2.69728493621663,1.01374811775508,0.429817403897284,0.613831705930979
"NARF",-0.120017673487824,-0.107860028855608,0.041521702606107,-0.0822491600962065,4.85740373731368,1.01366407814409,0.429857424513761,0.613831705930979
"GNL3L",0.104338614087853,0.0683485534074988,-0.0383051873371825,-0.314322035176417,5.60665737215526,1.01362373317853,0.429876638448692,0.613831705930979
"NKD2",-0.156593300084627,-0.263495883018216,0.388305732007344,0.0517399470004924,1.81364327626287,1.01357957305354,0.429897670215459,0.613831705930979
"ZSWIM4",-0.188292172073518,0.0432227779411896,0.284596144409455,0.163623538859642,1.8700106815425,1.01313631179463,0.430108830343918,0.614047648071929
"GGA3",0.0836636298093696,0.0562175395997615,-0.010857508890497,-0.15898248945301,4.04069146141827,1.01306957662008,0.430140629715933,0.614047648071929
"TTC28-AS1",0.290846385354409,0.12224627270606,0.041524304256777,0.252028060760263,3.67596099176187,1.01245002993065,0.430435946370358,0.614403719184725
"ANKRD16",-0.0311716195108396,0.141112446624967,0.087667513474996,-0.129303300336118,2.93261959002347,1.01210135099521,0.430602230728668,0.614569831250375
"DHX57",0.0718307513373739,0.0909451555929532,0.0440739253036648,0.0967324446198106,4.84904253783271,1.01201352803523,0.43064412254769,0.614569831250375
"FKBP15",0.0285011185105706,0.103543999516007,0.0243573261400707,-0.0415794609225459,4.91545521128955,1.01184198795928,0.430725958372253,0.614621108030065
"FBXO6",0.0209755857889855,0.111764073569917,0.0838928770872935,-0.149092308976512,2.82026531882779,1.01173741390328,0.430775853965656,0.614626801869796
"MR1",-0.224675701234984,-0.0372200106551684,0.190963871361947,0.347546202791849,1.09360454017741,1.01159786840588,0.430842443724502,0.614656311031151
"PSMG4",-0.0150672392111826,0.0592309694754025,0.0661906291508796,-0.223933580514707,5.07287354496093,1.0114373112231,0.430919071631468,0.614659744505239
"NR3C2",0.128247308676032,-0.0281849046857761,0.266665787832201,0.493545917211591,1.14517406080179,1.01140044960435,0.430936666044565,0.614659744505239
"TEN1",0.00122462170986237,-0.0508223260982605,0.397005164492976,-0.059890348143417,3.24274207061285,1.0111597895322,0.431051551510339,0.614753474929524
"MLYCD",-0.155780424392523,0.0169998074000983,0.262439261785662,0.146113688627833,1.58922710743059,1.01107044435826,0.431094209882239,0.614753474929524
"ARMCX4",-0.197250602864861,-0.236796517856489,0.212954932660163,0.372338976014454,1.20616150132547,1.01093415269336,0.431159290518341,0.614780803061775
"PHF13",-0.146781634302607,-0.0735528726266419,-0.0219641839603346,-0.0131186013783031,4.35296032767932,1.01064123042405,0.43129919405146,0.614819509233115
"BCL2L11",0.08900011231405,0.129447179253653,0.0700275587204282,0.215403575226194,3.80337373936835,1.0106392599588,0.431300135311259,0.614819509233115
"CYB5R2",-0.175753978373967,-0.208461726889882,0.400419534216874,0.152385801959882,0.989738300515689,1.01054425023194,0.431345522155804,0.614819509233115
"RAB3GAP1",0.0708530463573886,0.0331834131013418,-0.0634872643810178,0.0295042214132391,6.34164503866322,1.01048129497424,0.431375598735098,0.614819509233115
"FAM219B",-0.0422907041198211,0.0256242212911211,0.085868736794521,0.164160057468321,3.23627746096519,1.01039666199115,0.431416034748309,0.614819509233115
"FAM117B",0.00123585632128886,0.0910241371990588,0.0159100711453393,0.236931635011728,2.88026011188881,1.01012209287554,0.431547242302757,0.614941041633845
"CTBS",0.162755422335531,0.141617387687275,0.0747747721386087,0.431135913147409,3.54477912035293,1.0099749454128,0.431617574155028,0.614975811467667
"HSD11B2",-0.206704993317546,-0.135504358718257,0.349037136526848,0.383487376580175,0.926399750233821,1.00977346057389,0.431713894448736,0.615030854560345
"DDHD2",-0.0327244993689737,-0.0196117517341321,-0.0729343623622727,0.0598943570146222,6.62631223628633,1.00970196674819,0.431748076929769,0.615030854560345
"DNAH7",-0.20914729612915,-0.0491174866810703,0.340971253544326,0.39818151933362,0.736818976918754,1.0094138333242,0.431885863604965,0.615161683809243
"GRB10",-0.0695944613302486,-0.0377681922938884,0.126926256838829,0.186189883059494,2.06483615268917,1.00925646391522,0.431961135209163,0.615167902423967
"ADAMTSL5",-0.243969525676708,-0.250462707631818,0.206715477839263,-0.0940818461677326,1.09208321482844,1.00916391129948,0.432005409755692,0.615167902423967
"ARHGEF9",0.0490750245578764,0.203434702847388,-0.0160452194320624,0.157502323311455,2.61676696774466,1.00911655176361,0.432028066808019,0.615167902423967
"UNKL",-0.194985388388119,-0.00409239111874848,0.0954266496997507,-0.054422318919003,3.55262588837277,1.0090043114351,0.432081767482671,0.615178943516109
"FAM188B",0.0190382167942262,-0.102337150583383,0.383660219011754,0.398713712328508,1.97187396121551,1.00850884079216,0.432318894695984,0.615345009039189
"CLIP1-AS1",-0.0110707261100287,0.152088976518897,0.48032463553608,0.680521662485454,0.907168133405947,1.00850683524321,0.432319854771313,0.615345009039189
"GEMIN6",0.0554103454156971,0.0389797837765622,-0.00387864761735113,-0.144440703666307,6.49697604209578,1.0084014349039,0.432370313638066,0.615345009039189
"TOM1L1",0.00670363769860582,-0.0469413536415919,-0.0178046919577781,-0.102491741309394,6.09176647694765,1.00812861684197,0.432500946107789,0.615345009039189
"RUNX2",0.0732878678770995,0.244219555543714,0.128707056769577,0.407725825151461,1.3228086940405,1.00809298784721,0.432518008852339,0.615345009039189
"ZNF384",-0.0585731317526221,-0.025892189617915,0.044924308263413,-0.139166637252693,5.42218796513279,1.00795185969154,0.432585601203125,0.615345009039189
"FOXN3-AS1",-0.0604651805039715,-0.197864212095267,0.0216685146958966,0.435385280970759,1.20392938830797,1.00793427057203,0.432594026061559,0.615345009039189
"PDZD2",0.0430577942666432,0.152972395559481,0.301344497350383,0.318262126352939,1.99562450127037,1.00785401565485,0.432632468551472,0.615345009039189
"HIST1H2BO",-0.391358713539667,-0.237866792052666,0.829594283335595,-0.409583982587656,1.5821161325199,1.00782579116951,0.432645988951932,0.615345009039189
"NDUFAF5",-0.0053583284248897,-0.0611880503592492,0.099196832054699,0.263207502856235,3.96485941683704,1.00780072551396,0.432657996496746,0.615345009039189
"ISCU",0.0971609111514198,-0.0148255437248332,-0.03492691582926,-0.0528801645186192,5.9471920395324,1.00763376466754,0.432737985756191,0.615393403217169
"PDE4A",-0.043088930943179,-0.084632207844666,0.0292084308735929,-0.17079855397866,2.63268277346462,1.00730654117305,0.432894794151055,0.61555101942316
"GLUD1",-0.0190917363385319,-0.04808756525237,0.00386947634004553,0.115149838348118,7.23584002508968,1.0070695980189,0.433008371580138,0.615647136783101
"TGFBRAP1",-0.0331497943508943,-0.114430102789389,-0.0586986562093967,-0.0125818736979246,4.99316882752135,1.00676405388522,0.433154872418281,0.615709158548117
"ISCA2",-0.0233247487845443,0.0243774465915241,0.00904731575036877,0.186242431053114,5.38616636419099,1.00670902075847,0.433181264215251,0.615709158548117
"ZNF334",-0.110218278302224,-0.051362816468047,0.0990246906632086,0.407144550408453,1.0111077929402,1.00660559541956,0.433230867024237,0.615709158548117
"SPRED2",0.131445623617693,0.106129933228089,0.00133023859286041,0.0167517139238855,5.21603067852602,1.00659502131382,0.433235938657242,0.615709158548117
"MAOA",-0.174397868588454,-0.0387954271216052,0.202479693782111,0.354857397054219,1.07262468971989,1.00640513922129,0.433327020514258,0.61573653596344
"SLC25A5",-0.115702600874073,-0.157590830937327,-0.010297947646313,-0.0778984929822588,9.18525150225726,1.00626696909628,0.433393308301818,0.61573653596344
"CDYL",0.0963193782727698,0.0137672310617161,-0.032556708258225,-0.0826252122042304,5.30032693759755,1.00620047541975,0.433425212242365,0.61573653596344
"DGCR8",-0.0179447137595288,-0.0441969165999652,0.123850853463916,-0.00562664925285272,4.73215616909429,1.00617141674011,0.433439155385423,0.61573653596344
"TBC1D1",0.0308331700806104,-0.0191339369504613,0.0368658715281134,-0.0541918009024167,5.75771542270294,1.00586391462936,0.433586728164294,0.615880829980027
"TRIB2",-0.129482798541276,-0.0319179467210322,-0.0433932810789959,0.159861108442455,3.91906088862896,1.00570961189852,0.433660796467547,0.615904725727469
"KIAA1841",0.167191849924849,0.148355785632914,-0.0122729305182241,0.299731418221803,3.23789266295179,1.00563721438741,0.433695552629665,0.615904725727469
"S100PBP",-0.0108371801140144,0.00363306247603967,0.105665631151678,0.272344111852808,3.49214721921852,1.00532835278325,0.433843857414966,0.616049995432069
"FAM21C",0.156739954343553,0.25168965988898,-0.0571387620448496,-0.0226077063116974,3.30255824161135,1.00514712799876,0.433930896755575,0.616073571588403
"TBC1D22B",0.0645653101228301,0.0237359815351463,0.0885697839631465,-0.0350186077071042,4.25954000501631,1.00510217919706,0.433952487388919,0.616073571588403
"TRIM21",-0.0495400153240713,0.0480010197818164,0.124178135313505,-0.039230342236074,3.76279252219802,1.00491837504128,0.434040785703295,0.61612002530753
"GMPS",0.0802543128181181,-0.00523672746242099,-0.0527575920751246,0.0551757429571378,8.07792233353947,1.00483361515405,0.434081509282889,0.61612002530753
"RNF216P1",0.146156723316495,-0.0180158445874867,0.0394806123218059,-0.0606822186200588,4.02009312146446,1.00474672637594,0.43412325929877,0.61612002530753
"TMPO",-0.0384134860626162,-0.0378911852467034,-0.0593518632654657,0.0581191742893612,8.58913591337657,1.00445094728388,0.43426540828078,0.61620538163987
"LOC401010",-0.159436281278087,-0.0963876136938778,0.377959519055001,0.35594053781044,1.12648092923283,1.00443005904615,0.434275448588678,0.61620538163987
"PDE5A",-0.158785256735359,-0.0366035382339834,0.164728745276216,0.462892990312729,0.990145064670459,1.00429045790531,0.434342555791688,0.61623529506145
"SPATA2L",-0.129171135990165,-0.108727310579335,0.471566841765914,0.197464622857791,1.52119737300176,1.00411858409508,0.434425189583836,0.616287228579994
"ZMYND8",0.0408673519291778,0.0803436731991294,-0.0306993977529411,-0.125902921432097,5.45768201847816,1.0039673318592,0.434497920677744,0.616325104349434
"BTN3A2",-0.00677564718972556,-0.0276095953908158,0.328315662555931,0.284655888294061,2.65230821662553,1.00386734484213,0.434546006452002,0.616328016990027
"ETS1",-0.00611625364419766,0.0184566423707633,-0.019909621313543,-0.0912472144719612,8.80417766753816,1.00356412455638,0.434691860675083,0.616469581885255
"KCNK1",0.101378254327636,0.118854884274034,0.19107006575747,0.331702395584135,3.42293256972374,1.00322708082738,0.434854036580866,0.616634261362129
"C11orf91",-0.489427995508933,-0.175158202236374,0.426678412988201,0.333809436617232,1.55355682214737,1.00306113314714,0.434933906032356,0.616670275418005
"MRPL36",0.0803378692550893,-0.035012628200441,0.0778344124642656,-0.112868142158938,7.17129572846144,1.00295982049824,0.434982673626099,0.616670275418005
"EME2",-0.323817627515156,-0.551639999445195,0.290334086651472,-0.0249366553079685,0.697485485348077,1.00288213919732,0.43502006944807,0.616670275418005
"ORMDL2",0.0423071606033592,-0.103379253912704,0.14842714225265,-0.0785426609353737,5.3144198896434,1.00279158530714,0.435063665815108,0.616670275418005
"TRAF3",0.0891440299236561,-0.0140636029338714,0.0102686810002206,-0.0380060447691415,4.11643759839027,1.0026091094502,0.435151529211148,0.616729525204622
